,mu_intercept,alpha__0,alpha__1,alpha__2,alpha__3,alpha__4,alpha__5,alpha__6,alpha__7,alpha__8,alpha__9,alpha__10,alpha__11,alpha__12,alpha__13,alpha__14,alpha__15,alpha__16,alpha__17,alpha__18,alpha__19,alpha__20,alpha__21,alpha__22,alpha__23,alpha__24,alpha__25,alpha__26,beta_exp__0,beta_exp__1,beta_exp__2,beta_task,sd_intercept,sigma
2202,1.1956347839956711,0.38958099748295916,-1.2688086451053258,-1.364860005001207,0.5523260045129305,0.6700000656196322,-0.09054694893009059,-1.0390310008908243,1.024734095311447,0.4281798116181636,-0.509840407968099,-0.7617812036241176,0.018075944803122777,0.2054515044180328,-0.15727174468771316,0.7708104298071285,-0.3363370736751031,-0.3291759821117198,0.6588738037895707,-0.6802873938830498,1.8279629738291954,0.99811672770233,0.6971647757637308,-0.7942133727602918,1.148031282008606,-0.2988984412132244,-0.1923613451590816,0.6778949315040312,-0.19598240181775256,0.06248329662123892,0.0037208943321653766,0.3753463058804052,0.3148444251469235,0.28309041498186666
2203,1.1742686486362108,0.570945772526324,-0.4695330811915003,-0.8463243072551675,0.8846266748869083,0.6356872330068973,0.39825890039675904,-1.3168515166291697,1.5874667615078542,-0.8640920896299283,-0.601408425070173,-0.28113593547546045,-0.487994183204586,0.03953418315693154,-0.24285828875996918,0.785981009573928,-0.4193190881493813,0.7803666228409277,1.161958419068871,-2.2719099798058715,1.5954568029514393,0.022450871658403766,0.20719463472271393,-1.2278861497364237,0.8350792865977978,0.12426261659277175,0.7256068155362065,1.5945937990740933,-0.2181316770659389,-0.07385261734898775,-0.003651451342766743,0.3897395479626364,0.34855741846346383,0.2523827049843461
2204,1.2094323773829474,1.0609784771821107,-0.3879211872693296,-1.7685066557811286,0.15035707513556654,0.056382900540355954,-0.23025231852064174,-1.2035021919031008,2.0652133728343682,-0.04515277073724741,-1.5536971818880718,-1.0762858477523196,0.19826471165691428,0.13029983346373875,-0.03645606088841207,0.7417849818875659,-1.5211905597147788,0.9109513006380721,0.3583543751910921,0.5276618041687334,0.5269050297502277,0.11402179754350703,-0.6917748058607159,-1.1290867988484954,0.3866620162588,-1.1506363195827485,0.18474946489536548,0.5583494073334544,-0.12399999805927707,-0.01276558868167449,0.08476252240804055,0.29971077855667605,0.32246122408966416,0.30784448222290794
2205,1.107886627241319,0.3157494134248524,-0.30847256688658775,-1.2248851396155125,0.17737995079904356,-0.06195550075684624,0.6503226182745027,0.022223507233115357,1.1412921990089047,-0.46790236626215403,-1.0477524946278343,0.11231857647700794,-0.49185903345044535,0.1312474191175176,0.32903732854137546,0.357038899685615,-1.0987786008633433,1.5644210870800903,1.2990816448515827,-1.9630113406698784,1.7327015625134232,0.29835936675630437,-0.478288325968665,-1.5699321449214398,0.37690531391722665,0.5218741572021514,1.5832166514833685,1.5451109347889758,-0.25888039481402947,-0.12460452138382791,0.039105543218529666,0.536021272807206,0.2528059016265495,0.28560300535695315
2206,1.2508224142081568,0.5318855616484199,-0.943883888120107,-2.360140876817587,-0.10465442262195727,-0.028723998101750747,-0.16051041229725513,-1.4197786694271044,1.193318645114247,-0.8819020308021289,-1.7138399739426737,-1.8184303177768721,0.19428137055883726,-0.33793053002048024,-0.26866848329372217,-0.2216341170767949,-1.351273046199797,-0.07487671590775041,0.7448671167869197,-0.21836029685577527,0.491633364404247,0.2674178962539603,-0.4853749143776919,-1.1898799377753362,0.3979758417819845,-1.5180961343751036,-1.3629072836497198,1.2423966890387017,-0.027166655716155515,0.11761735620743258,0.09639539899810563,0.3148390635080943,0.3007223296547962,0.2901787156166228
2207,1.1307898614748604,-0.055359296949255614,-0.7287713315964924,-1.6964953906287172,0.21131827947522436,0.1202094804029233,0.1541068852372618,-1.0908196512642885,1.4749061523261136,-0.2801115539693503,0.02485343054399713,-0.1455142534802256,-0.7125529312653747,0.2913621573612739,0.752283471835194,0.546931862106833,-1.3511248899361075,0.7809418882320083,0.6718112685434336,-2.540022612955094,1.1348527093221807,-0.2545364688337518,-1.0780135010999197,-1.1593166692147672,0.734326759192644,-0.8691856058718683,0.5045490782836791,1.4595930527421808,-0.18889424150588954,-0.03636692030036611,0.05568356913983357,0.4733161068663335,0.26664908619425304,0.23327313827911955
2208,1.152621984959512,-0.22435549507491456,-0.6300529549801012,-1.6552832847647134,0.34952839960108034,0.27667750157776727,0.19313225863853464,-1.0795555353666852,1.3709159697545445,-0.15466779699470995,-0.09795812206269355,-0.09930612316541503,-0.6237661448110509,0.10184297258236426,0.8858126720761971,0.4985671286373592,-1.4175269275018092,0.7168852247025154,0.8804612768993321,-2.429796841401459,1.0744675126807077,-0.2263101326674805,-1.1120251015028948,-1.0305650421880155,0.5631121120121267,-1.0224468843724852,0.8953129264146501,1.39679178937405,-0.18660590771919497,-0.055076733153057916,0.059558230317885326,0.5081046415391459,0.2659291332734704,0.23973136280374382
2209,1.1673727297934722,0.27490967622941465,-1.0546324526728263,-0.652580146509434,0.7557401662377105,0.7801952938168043,-0.2545245339079846,-0.5830960952235053,2.584550391534826,0.2683156916608918,-1.1317598188644427,-0.6321208402647082,-0.3545251374651304,0.6418193022933818,0.045128946538560866,1.1954214989847378,-1.3620012165634168,1.9202632837804843,0.8409874141593578,-1.917112700832839,1.637036986374818,0.17095742102775532,-0.4616845441953456,-1.4848512128432227,1.1048432844476996,-1.7038773290382225,0.15897689680859847,0.1132262855651863,-0.1707381756079951,-0.1350573400136829,0.09509886783250993,0.3174549672324453,0.2531942003126253,0.287018352988939
2210,1.2181943229586023,0.15955178659214542,-1.4000693964492938,-0.796078709221444,0.2775937993596337,0.5984472967257974,-0.15743910351695392,-0.3917940169546735,2.3777765641707718,0.7630865676811519,-0.9795038618720513,-0.5397436144248647,-0.18143051018648781,0.5208822027434418,-0.050787675441804396,1.2276660810157336,-1.0240343985528237,1.5029706352954777,1.3158083353015662,-0.7897314507828884,1.5467649853931478,-0.015886291444783766,-0.6555464258856118,-1.5019490499227308,0.5990761175943202,-1.7342619634206384,-0.21103134470968743,0.3861775251782944,-0.10608215372326348,-0.08178191721224252,0.026746143685483448,0.29236633477921853,0.25152642761552446,0.26878921854756843
2211,1.0413418472677183,1.283729270729364,-0.5588803712845865,-3.299653866148227,0.8500952969074106,0.39631246628653777,1.1967684219012797,-1.092514235399708,1.2075560393929576,-1.971916303423777,-1.0511696216880575,-0.846146297772055,-0.27631915271900104,0.2646270626058668,0.4688163014781181,0.16601043388213352,-1.1957010291705483,0.050303884928228605,0.8395009653337637,-1.2830544798720416,1.4289684406330292,-0.8892683214663564,-0.6529376224169626,-1.293928871642177,-0.7316207586098283,0.08341010494713069,-0.02650734864431748,2.4568657532813005,0.003850827538298458,0.08644144689689744,0.14557993640048808,0.4016306774092656,0.23877217132218145,0.29990733937280856
2212,1.2077463898488638,1.5647240055444247,-0.6692784876749164,-3.407600564517727,0.9252098622755054,0.9769905287295095,-0.26187114334899864,-2.510623724813273,1.6201602697732052,-1.5909165028212036,-1.321522004523541,-1.8777141401585884,-0.01751291599413528,0.33899883463541486,0.030580519013848707,0.8776050193647426,-0.779872852968017,0.6137620772765819,1.9378561726008456,-1.8862165511773417,-0.4287475418515972,-0.621146955167728,-0.8432729091493468,-1.1558109304438298,-1.0219444989040345,-0.4955100110703561,-1.4446691244922905,1.2332599812308138,-0.03499427535552795,0.05463762566245334,0.08550393641068253,0.23535673913826102,0.22008212475886094,0.2798189493315628
2213,1.2288436842959898,1.22132380082324,-0.4547825485697114,-3.7326980041593525,1.0072191815575817,1.0805574560660736,-0.7341611107147964,-1.8736084706573157,1.7125134274160205,-1.613568841619998,-1.1687687484744929,-0.4498454419815475,0.6611395987840153,1.078607686209736,0.7476846848635827,1.7660445609846143,-0.7873337169012282,0.8574786893014549,1.6850465172670772,-1.005789901630651,0.684960992844448,-0.015511026599444078,-0.11445899510595703,-1.7738816754530404,-1.1388794013553734,-0.11348522773985013,0.6268312720708346,0.948845374452422,-0.08265171493606777,0.029544653122539358,0.07235384846520301,0.20651190073097245,0.19578354514528953,0.3106713370849609
2214,1.2102743761109507,2.025756431595944,-0.5363277966902641,-2.5204864385958468,0.7865290159126429,1.1942141036955725,0.2551113447696859,-0.9361182184790572,2.032734261161179,-1.9050304005292678,-1.1780197373351864,-0.250585942619176,-0.07353654903588076,0.2751298382557926,1.642401554231585,0.9689650410747536,-0.4912632978282517,0.039267655236014186,0.7738336459423635,-0.7088271758610966,0.8111606673489101,0.7394298832206331,-1.0148008151494035,-2.6640595417169384,-0.17962901771077552,0.11941413176108616,0.946710358410947,0.4483325673911851,-0.13665130204687037,0.05386280171450951,0.008657578843103324,0.32933217055058595,0.2081172932851654,0.26909998935946977
2215,1.1720541814256302,1.6101887458632234,-0.548593701786493,-1.9356967935308613,1.0681978293548342,0.5879611814551485,0.03190522208650564,-2.316452673804978,1.9739032420556735,-1.538486144371357,-1.68038655080766,-0.3841899643191952,0.5675664036575228,0.530213748403734,1.1544428594329705,1.0195953261145219,-0.025932150274591496,1.1305951004067563,2.592442698694604,-1.1608275131622354,2.9424786863160173,0.9278618602495643,-0.5003825988030014,-2.1327044264520088,1.1308487067127797,0.530746943213846,-0.11910474577188325,3.147175610998836,-0.14466020093958157,-0.08652284822611592,-0.02679030768560967,0.3473695689282442,0.20721792731698532,0.29029697391344694
2216,1.1389824798984116,0.948679405144228,-0.3184032463434752,-1.3524383200489434,2.45226624264405,0.7924533614068903,0.1985949780208837,0.6526879182440074,3.3290913604573835,-0.6234469239824184,-1.1723113477780474,-0.7488016466896958,-0.431717302923608,0.8913395176219314,0.4882529087533424,2.1891722205598843,-1.2897376325331813,1.1708344877444672,2.0824384466755372,-1.1576866594695479,1.440795361160287,0.19322691897478625,-0.4030259265600131,-2.6808215563838735,1.6017098524235256,-0.015502685479064932,-0.4842846039286514,1.0951646608379018,-0.20025312114517815,0.014123983689914268,0.053225345662497904,0.3049871970108932,0.2165404343180991,0.22847865893236305
2217,0.9853174834098043,1.2747431912654619,-0.02654353903461143,-1.715449606250767,0.29170548698350035,1.6787505008839287,1.7828817514765964,-2.099341539646482,2.092570936486213,0.36115375952955403,0.18506464368213707,0.2184998026355937,1.1412146398795717,0.4426521772925218,0.23564021028436202,0.5632764682025774,-0.17509499726666367,1.4474567098029338,0.4459722710344816,-0.748237756429934,3.1265142335106293,0.4276634764230293,-0.487329491340851,-0.5875362303828857,-0.6718178041050087,-0.043267600580385514,0.39488170047911286,1.2671127496043724,-0.09766882474172929,-0.07913157427474585,0.02421476772020615,0.33370824539043903,0.2533513511579287,0.32207919363311616
2218,1.1256516710757347,1.9534501901148074,-0.3928987584792236,-1.8686224244098444,0.35817723123962475,2.075596437152443,1.25321949518703,-1.8660664583977045,2.314092021150629,0.45105794998146276,-0.00745799299401065,0.5033690228565993,0.9894483115502267,0.401422079340657,0.09906966959971981,0.8706311912000617,-0.19827414134442267,1.6569276121403762,0.17257855025021102,-1.0421009129701149,2.9521036679355332,0.5390411691254109,-0.002701736229945965,-0.6340747509890756,-0.204135337925007,-0.8260572002204465,0.3048618683294236,0.9028625901021377,-0.19893584412111495,-0.059355476971493765,0.036283950382222444,0.34787227652136493,0.22978418454038468,0.3058267770643472
2219,0.9327409358462747,0.8165610630244008,-0.7180890006595038,-0.6666716228807924,0.73889337076028,-0.9751827304897315,-0.6709497023259138,0.8317928812635721,1.457488344260634,-0.702955147264291,-0.9232542328219339,-1.1928095677591701,-0.6778661234470265,0.7645593332021695,-0.18643105173515928,0.4819428905963771,-1.4465833283782235,0.36641248778582564,1.6538384257461025,-0.9684136654812233,0.4017670066079195,0.7933212073365694,-0.2377084518892934,-1.0158866358305343,1.3997934003204,-0.37208203987139554,0.19328986875959367,1.6313144915132214,-0.012836523001261589,0.254105309598631,0.07626566205171341,0.5180691413555996,0.2726617622073153,0.30310586100570003
2220,0.9284423939125348,0.37982125373320313,-0.9744473922234455,-1.0406071510133579,0.6147012089743921,0.19249247469697728,-0.5869070218846617,0.8130179084827649,1.314039021473105,-0.12422692801425507,-1.181304509360149,0.1704935615759118,0.07912131595900221,-0.14707869781608987,0.055303900836918135,0.32342051098481117,-0.106053779006098,0.5827607085351433,1.3169549803468277,-1.8224457570991386,-0.3890538014783814,0.566958339684186,0.7943007347275325,-0.42195767766752024,1.359189223089111,-0.6315797182983388,-0.6374283344797018,2.1100090503258957,0.029760309486987893,0.17981498989548556,0.1803621932954501,0.5515468272123757,0.26406953249052767,0.31042983329551976
2221,0.9023658201976118,0.6942938044395307,-0.6311553414942563,-1.349569256748283,0.10883616238086079,0.170176767094095,-0.1114949494930678,-0.32604887056516657,2.0095316656341513,0.5078202480537826,-0.607857597229707,-0.25469923615543527,0.28325616112883156,0.11680271367428235,0.05815647482434269,0.7563845244844698,1.1408749804975191,0.8531885109901481,1.0135772954108142,-1.2469458513995917,0.47516779716785756,0.486422688580561,1.429805134165762,-0.8710066551279625,1.392049473146776,-0.481700679571981,-0.521582160122364,1.6220156687036074,-0.04787411881185731,0.2815786288624249,0.14470215601607767,0.4698978864783052,0.31086005715135706,0.34486802506801784
2222,0.8947654554901034,1.1279577327295214,-0.47051124845413184,-1.4632550492042937,0.02879455185916868,0.2065551434014203,-0.8523248874992145,0.9525774039126549,1.7655354312812057,0.13768145506581012,-0.06001143922588848,-0.4486755648555412,-0.010677827410394245,0.32149472236235505,-0.06649552463623731,1.1548450990599703,0.5881911442824791,0.22322202619900025,0.21394221040196282,-0.874684658802598,0.8453789994479525,1.2220616909240103,0.7514304358852925,-0.776416187714225,1.0873865213025065,0.12520593078999537,0.5797226774492138,1.7337921047008393,0.005609307833942279,0.2378378761898114,0.17940434077104558,0.41083632178918,0.3444438266597666,0.3444358231143441
